ReferenceDay,Year,Month,Day,Hour,Minute,Second,BMRLabel,PFlux,PArea,PLatitude,PLongitude,PpixelAvgRadius,NFlux,NArea,NLatitude,NLongitude,NpixelAvgRadius,R,LeadingPolarity,DayAfterChrist,FRACYEAR,PlotSize,BMRLatitude,BMRLongitude,BMRArea,BMRFlux,Flux_cut,Tilt_rel,Tilt_abs,HH_24n,AH_24n,HH_24s,AH_24s,Cycle24n,Cycle24s,Hale,AntiHale
782,2011,2,22,21,46,13.0,161,5.43e+21,1.57e+19,12.512,-29.238000000000003,1.518,-2.04e+22,5.31e+19,13.258,-23.382,3.4752,5.7568,-1,735000.0,2011.1,82.94576541331088,12.885,-26.31,3.44e+19,2.5830000000000003e+22,True,7.445296627176352,-172.55470337282364,True,False,False,False,True,False,True,False
781,2011,2,21,21,46,12.9,168,3.15e+21,1.26e+19,18.618,-27.454,1.7442,-5.75e+21,1.35e+19,17.93,-22.136,1.36,5.096,-1,735000.0,2011.1,51.08815909777921,18.274,-24.795,1.305e+19,8.900000000000001e+21,True,-7.758378340537951,172.24162165946206,True,False,False,False,True,False,True,False
794,2011,3,6,21,46,14.5,177,3.27e+21,1.03e+19,-21.49,-176.76,1.3414,-3.26e+21,1.15e+19,-23.821,-179.31,1.2901,3.3095,1,735000.0,2011.2,46.690470119715,-22.6555,-178.035,1.09e+19,6.53e+21,True,44.7280233407104,44.7280233407104,False,False,True,False,False,True,True,False
795,2011,3,7,21,46,14.6,178,2.97e+22,8.32e+19,24.459,160.7,3.4581,-2.89e+22,5.34e+19,23.188,167.6,2.8042,6.4402,-1,735000.0,2011.2,116.87600266949585,23.823500000000003,164.14999999999998,6.83e+19,5.86e+22,True,-11.384835890203712,168.6151641097963,True,False,False,False,True,False,True,False
801,2011,3,13,21,46,15.4,181,1.73e+22,4.47e+19,9.5203,88.838,3.1234,-2.83e+22,5.78e+19,8.9677,94.133,3.1557,5.2554,-1,735000.0,2011.2,101.24228365658291,9.244,91.4855,5.125e+19,4.56e+22,True,-6.035786917643186,173.96421308235682,True,False,False,False,True,False,True,False
791,2011,3,3,21,46,14.1,182,1.65e+21,5.12e+18,14.456,124.28,0.8528,-1.01e+21,3.58e+18,13.623,127.4,0.74362,3.1377,-1,735000.0,2011.2,29.49576240750525,14.0395,125.84,4.35e+18,2.66e+21,False,-15.38733009248858,164.6126699075114,True,False,False,False,True,False,True,False
794,2011,3,6,21,46,14.5,183,2.11e+22,4.34e+19,-17.465999999999998,-171.27,2.5357,-8.72e+21,1.83e+19,-16.194000000000003,-175.13,1.7425,3.9093,1,735000.0,2011.2,78.54934754662193,-16.83,-173.2,3.085e+19,2.982e+22,True,-18.99755409851295,-18.99755409851295,False,False,True,False,False,True,True,False
803,2011,3,15,21,46,15.6,184,1.31e+22,5.45e+19,18.868,59.081,3.4183,-1.54e+22,2.43e+19,16.914,65.593,2.0659,6.4978,-1,735000.0,2011.2,88.76936408468859,17.891,62.337,3.94e+19,2.8500000000000003e+22,True,-17.500528092867807,162.4994719071322,True,False,False,False,True,False,True,False
796,2011,3,8,21,46,14.7,187,5.65e+21,1.49e+19,-26.059,161.1,1.4185,-1.84e+21,3.81e+18,-27.387,159.08,0.76748,2.2416,1,735000.0,2011.2,43.25505750776434,-26.723,160.09,9.355e+18,7.49e+21,True,36.35461628576298,36.35461628576298,False,False,True,False,False,True,True,False
798,2011,3,10,21,46,15.0,189,5.01e+20,2.02e+18,19.638,28.284,0.59943,-3.03e+20,8.21e+17,19.303,30.619,0.30535,2.2269,-1,735000.0,2011.2,16.855266239368632,19.4705,29.451500000000003,1.4205e+18,8.04e+20,False,-8.652385679304693,171.3476143206953,True,False,False,False,True,False,True,False
805,2011,3,17,21,46,15.9,190,3.26e+21,1.64e+19,-21.099,39.48,2.3954,-2.71e+21,1.35e+19,-20.829,31.928,2.4525,7.0565,1,735000.0,2011.2,54.680892457969264,-20.964,35.704,1.495e+19,5.97e+21,True,-2.192582580667983,-2.192582580667983,False,False,True,False,False,True,True,False
801,2011,3,13,21,46,15.4,192,4.11e+21,2.15e+19,14.773,-28.456,2.4651,-2.65e+21,1.15e+19,11.773,-17.149,1.5147,11.404000000000002,-1,735000.0,2011.2,57.445626465380286,13.273,-22.8025,1.65e+19,6.76e+21,True,-15.248565845922148,164.75143415407786,True,False,False,False,True,False,True,False
805,2011,3,17,21,46,15.9,193,2.23e+21,7.23e+18,-29.458,-49.831,1.1703,-3.14e+21,1.07e+19,-30.37,-54.532,1.255,4.1749,1,735000.0,2011.2,42.34383071948026,-29.914,-52.1815,8.965e+18,5.37e+21,True,12.615998000736209,12.615998000736209,False,False,True,False,False,True,True,False
810,2011,3,22,21,46,16.6,195,7.87e+21,2.83e+19,14.202,-30.683000000000003,2.1434,-9.44e+21,4.09e+19,11.347,-25.483,2.3522,5.8194,-1,735000.0,2011.2,83.18653737234169,12.7745,-28.083,3.46e+19,1.731e+22,True,-29.378347487583124,150.6216525124169,True,False,False,False,True,False,True,False
813,2011,3,25,21,46,17.1,200,1.38e+21,5.47e+18,20.22,-158.55,1.0664,-2.34e+21,8.06e+18,20.286,-155.26,1.0869,3.0899,-1,735000.0,2011.2,36.78314831549904,20.253,-156.905,6.765e+18,3.72e+21,True,1.224958751517315,-178.77504124848272,True,False,False,False,True,False,True,False
811,2011,3,23,21,46,16.8,201,1.16e+22,2.34e+19,-17.043,-163.31,2.4898,-2e+22,8.03e+19,-17.682000000000002,-168.11,3.8935,4.6254,1,735000.0,2011.2,101.83319694480774,-17.3625,-165.71,5.185e+19,3.16e+22,True,7.940404209906492,7.940404209906492,False,False,True,False,False,True,True,False
812,2011,3,24,21,46,16.9,202,8.55e+20,2.71e+18,9.5036,-86.50299999999999,0.64298,-1.1e+21,4.18e+18,9.7526,-84.874,0.6872,1.6255,-1,735000.0,2011.2,26.248809496813376,9.6281,-85.68849999999999,3.445e+18,1.955e+21,False,8.81287940718635,-171.18712059281367,True,False,False,False,True,False,True,False
813,2011,3,25,21,46,17.1,203,2.78e+21,7.44e+18,-15.624,174.05,0.98969,-5.3e+21,1.45e+19,-16.227999999999998,171.23,1.3632,2.7777,1,735000.0,2011.2,46.84015371452148,-15.925999999999998,172.64,1.097e+19,8.08e+21,True,12.556725944348912,12.556725944348912,False,False,True,False,False,True,True,False
814,2011,3,26,21,46,17.2,206,9.88e+20,1.96e+18,-26.644,158.95,0.4741899999999999,-3.21e+21,1.58e+19,-28.59,153.57,2.2062,5.1437,1,735000.0,2011.2,42.14261501141096,-27.617,156.26,8.88e+18,4.198e+21,True,22.206272847696624,22.206272847696624,False,False,True,False,False,True,True,False
816,2011,3,28,21,46,17.5,208,1.49e+22,3.68e+19,14.314,132.76,2.189,-7.1e+21,2.01e+19,14.498,138.95,1.709,5.9996,-1,735000.0,2011.2,75.43208866258443,14.406,135.855,2.845e+19,2.2e+22,True,1.7578761479949332,-178.24212385200508,True,False,False,False,True,False,True,False
813,2011,3,25,21,46,17.1,209,4.88e+21,1.02e+19,-14.315,-154.56,1.1531,-1.23e+21,3.28e+18,-12.817,-156.68,0.96916,2.5434,1,735000.0,2011.2,36.71511950137164,-13.566,-155.62,6.74e+18,6.11e+21,True,-36.01278679013871,-36.01278679013871,False,False,True,False,False,True,True,False
814,2011,3,26,21,46,17.2,215,8.74e+21,3.94e+19,24.447,157.87,2.7538,-4.03e+21,1.4e+19,22.23,167.68,3.3256,9.2743,-1,735000.0,2011.2,73.07530362578044,23.3385,162.775,2.67e+19,1.277e+22,True,-13.827488957825022,166.172511042175,True,False,False,False,True,False,True,False
824,2011,4,5,21,46,18.7,220,4.5e+21,1.36e+19,22.508000000000003,32.116,1.6064,-3.08e+21,9.33e+18,22.716,35.375,1.4077,3.0156,-1,735000.0,2011.3,47.88527957525152,22.612,33.7455,1.1465e+19,7.58e+21,True,3.9550167236108895,-176.04498327638913,True,False,False,False,True,False,True,False
819,2011,3,31,21,46,17.9,221,1.1e+21,5.14e+18,9.0051,93.506,0.98954,-2.47e+21,1.31e+19,11.184,101.58,2.1365,8.245,-1,735000.0,2011.2,42.708313008125245,10.094550000000002,97.543,9.12e+18,3.57e+21,True,15.328805362233938,-164.67119463776606,True,False,False,False,True,False,True,False
826,2011,4,7,21,46,18.9,222,5.66e+21,2.48e+19,17.148,108.54,1.9655,-8.94e+21,2.77e+19,14.771,114.14,2.1662,5.885,-1,735000.0,2011.3,72.4568837309472,15.959499999999998,111.34,2.625e+19,1.46e+22,True,-23.82052742918424,156.1794725708158,True,False,False,False,True,False,True,False
825,2011,4,6,21,46,18.8,226,2.23e+21,1e+19,22.288,57.627,1.649,-2.68e+21,1.28e+19,19.453,65.91,1.941,8.2403,-1,735000.0,2011.3,47.74934554525328,20.8705,61.7685,1.14e+19,4.91e+21,True,-20.11783447185024,159.88216552814976,True,False,False,False,True,False,True,False
830,2011,4,11,21,46,19.5,228,4.29e+21,1.6e+19,18.494,24.183000000000003,2.1335,-4.66e+21,1.54e+19,15.723,28.993,1.4892,5.367000000000001,-1,735000.0,2011.3,56.0357029044876,17.1085,26.588,1.57e+19,8.95e+21,True,-31.080066624867875,148.91993337513213,True,False,False,False,True,False,True,False
826,2011,4,7,21,46,18.9,229,6.7e+21,2.39e+19,23.342,9.4031,1.901,-5.24e+21,1.93e+19,20.741,14.589,2.217,5.4643,-1,735000.0,2011.3,65.72670690061993,22.0415,11.99605,2.16e+19,1.194e+22,True,-28.41782266099913,151.5821773390009,True,False,False,False,True,False,True,False
826,2011,4,7,21,46,18.9,230,1.64e+21,5.37e+18,-19.328,-5.4017,0.91751,-4.08e+21,1.47e+19,-20.02,-7.8678,1.3043,2.4228,1,735000.0,2011.3,44.79955356920424,-19.674,-6.63475,1.0035e+19,5.72e+21,True,16.594125074432167,16.594125074432167,False,False,True,False,False,True,True,False
827,2011,4,8,21,46,19.1,231,6.97e+20,2.67e+18,-24.939,51.081,0.74212,-5.87e+20,2.35e+18,-26.328000000000003,49.017,0.55791,2.3214,1,735000.0,2011.3,22.40535650240808,-25.6335,50.049,2.51e+18,1.284e+21,False,36.73872101108357,36.73872101108357,False,False,True,False,False,True,True,False
836,2011,4,17,21,46,20.3,232,1.38e+22,4.61e+19,13.163,-24.249,2.5189,-1.9e+22,6.29e+19,12.755999999999998,-17.636,3.4215,6.4566,-1,735000.0,2011.3,104.40306508910552,12.959499999999998,-20.942500000000003,5.45e+19,3.28e+22,True,-3.613661243330444,176.38633875666957,True,False,False,False,True,False,True,False
833,2011,4,14,21,46,19.9,235,1.91e+22,4.78e+19,15.907,-94.707,2.61,-9.69e+21,2.31e+19,15.512,-88.551,1.9808,5.9393,-1,735000.0,2011.3,84.20213774008353,15.7095,-91.629,3.545e+19,2.879e+22,True,-3.813398401319312,176.1866015986807,True,False,False,False,True,False,True,False
833,2011,4,14,21,46,19.9,236,4.41e+21,1.72e+19,8.7292,-85.141,1.7122,-3.4e+21,5.95e+18,7.5042,-76.229,0.8179,8.9065,-1,735000.0,2011.3,48.11444689487764,8.1167,-80.685,1.1575e+19,7.81e+21,True,-7.904751839261795,172.0952481607382,True,False,False,False,True,False,True,False
834,2011,4,15,21,46,20.1,237,4.96e+20,2.42e+18,30.321,-65.90899999999999,0.65484,-3.81e+20,1.09e+18,29.938,-63.953,0.4222399999999999,1.7349,-1,735000.0,2011.3,18.7349939951952,30.1295,-64.931,1.755e+18,8.77e+20,False,-12.75645584507046,167.24354415492954,True,False,False,False,True,False,True,False
841,2011,4,22,21,46,21.0,238,5.69e+21,1.11e+19,-16.201,-165.54,1.3483,-1.37e+22,3.9e+19,-17.552,-172.75,3.6825,7.0295,1,735000.0,2011.3,70.78135347674556,-16.8765,-169.14499999999998,2.505e+19,1.939e+22,True,11.079006365687832,11.079006365687832,False,False,True,False,False,True,True,False
840,2011,4,21,21,46,20.9,239,7.69e+20,3.29e+18,-25.478,-87.25,0.693,-5.75e+20,1.86e+18,-26.083,-89.77,0.59319,2.3478,1,735000.0,2011.3,22.69361143582044,-25.780500000000004,-88.50999999999999,2.575e+18,1.344e+21,False,14.92873638880518,14.92873638880518,False,False,True,False,False,True,True,False
840,2011,4,21,21,46,20.9,240,5.18e+21,2.15e+19,-24.244,172.05,1.9829,-1.21e+22,4.27e+19,-25.682,166.61,2.3781,5.1365,1,735000.0,2011.3,80.12490249604052,-24.963,169.33,3.21e+19,1.728e+22,True,16.255482031191246,16.255482031191246,False,False,True,False,False,True,True,False
849,2011,4,30,21,46,22.1,241,1.72e+21,6.14e+18,15.656,-3.4099999999999966,0.91659,-3.98e+21,1.28e+19,15.28,0.9199999999999876,1.3036,4.1858,-1,735000.0,2011.3,43.52011029397789,15.468,-1.2450000000000043,9.47e+18,5.7e+21,True,-5.148417951716244,174.85158204828377,True,False,False,False,True,False,True,False
848,2011,4,29,21,46,22.0,242,8.06e+21,2.04e+19,20.87,-175.24,1.6259,-1.29e+22,3.8e+19,20.227,-169.79,2.4167,5.146,-1,735000.0,2011.3,76.4198926981712,20.5485,-172.515,2.92e+19,2.096e+22,True,-7.181324304476841,172.81867569552315,True,False,False,False,True,False,True,False
850,2011,5,1,21,46,22.2,243,5.44e+21,2.28e+19,20.191,56.077,2.3637,-3.59e+21,5.37e+18,17.342,64.054,0.7371800000000001,8.0703,-1,735000.0,2011.3,53.0754180388624,18.7665,60.0655,1.4085e+19,9.03e+21,True,-20.666724306278283,159.33327569372173,True,False,False,False,True,False,True,False
853,2011,5,4,21,46,22.6,244,3.12e+21,1.53e+19,-17.454,125.44,1.6344,-3.12e+21,1.34e+19,-18.69,121.73,1.6483,3.7453,1,735000.0,2011.3,53.57238094391549,-18.072000000000003,123.585,1.435e+19,6.24e+21,True,19.312595459703044,19.312595459703044,False,False,True,False,False,True,True,False
851,2011,5,2,21,46,22.4,247,3.43e+20,1.29e+18,23.05,91.572,0.4993399999999999,-3.15e+20,8.89e+17,22.196,92.164,0.34795,1.0138,-1,735000.0,2011.3,14.761436244485154,22.623,91.868,1.0895e+18,6.58e+20,False,-57.386036616392445,122.61396338360755,True,False,False,False,True,False,True,False
851,2011,5,2,21,46,22.4,248,2.62e+20,8.71e+17,13.630999999999998,36.253,0.29759,-3.9e+20,1.02e+18,13.585,34.958,0.36726,1.2602,1,735000.0,2011.3,13.75136356875201,13.608,35.6055,9.455e+17,6.52e+20,False,2.0930677241301714,2.0930677241301714,False,True,False,False,True,False,False,True
857,2011,5,8,21,46,23.1,249,4.54e+21,1.97e+19,17.115,44.695,1.9291,-5.92e+21,1.74e+19,16.779,51.016000000000005,1.9438,6.0559,-1,735000.0,2011.4,60.909769331364245,16.947,47.855500000000006,1.855e+19,1.046e+22,True,-3.180612464168479,176.8193875358315,True,False,False,False,True,False,True,False
853,2011,5,4,21,46,22.6,250,7.41e+20,2.63e+18,12.968,120.27,0.55772,-1.5e+21,7.39e+18,13.145,122.89,1.0683,2.5593,-1,735000.0,2011.3,31.65438358268883,13.0565,121.58,5.01e+18,2.241e+21,False,3.967116722274288,-176.03288327772572,True,False,False,False,True,False,True,False
853,2011,5,4,21,46,22.6,251,3.33e+21,1.61e+19,22.333,7.1151,1.5281,-1.17e+21,3.55e+18,21.186,10.594,0.78505,3.4285,-1,735000.0,2011.3,44.328320518603,21.759500000000003,8.85455,9.825e+18,4.5e+21,True,-19.5446619160206,160.4553380839794,True,False,False,False,True,False,True,False
854,2011,5,5,21,46,22.7,252,2.86e+21,1.45e+19,13.764,-17.18,1.7275,-6.27e+21,2.89e+19,15.771,-11.541,2.7658,5.8104,-1,735000.0,2011.3,65.87867636800242,14.7675,-14.360499999999998,2.17e+19,9.13e+21,True,20.207262730585253,-159.79273726941477,True,False,False,False,True,False,True,False
857,2011,5,8,21,46,23.1,255,8.34e+20,2.95e+18,34.704,-1.13,0.66902,-6.98e+20,2.4e+18,34.177,2.3862,0.73311,2.9472,-1,735000.0,2011.4,23.130067012440755,34.4405,0.6281000000000001,2.675e+18,1.532e+21,False,-10.300120022101186,169.69987997789883,True,False,False,False,True,False,True,False
857,2011,5,8,21,46,23.1,258,3.61e+21,1.07e+19,12.582,-42.635,1.2471,-2.23e+21,5.73e+18,12.108,-38.338,0.90541,4.224,-1,735000.0,2011.4,40.53393639902249,12.345,-40.4865,8.215e+18,5.84e+21,True,-6.442575678566921,173.55742432143307,True,False,False,False,True,False,True,False
862,2011,5,13,21,46,23.7,262,1.42e+21,4.68e+18,-20.211,11.558,0.76727,-1.2e+21,3.9e+18,-20.161,9.8311,0.8337399999999999,1.6217,1,735000.0,2011.4,29.291637031753623,-20.186,10.69455,4.29e+18,2.62e+21,False,-1.7669231666502982,-1.7669231666502982,False,False,True,False,False,True,True,False
864,2011,5,15,21,46,23.9,263,2.11e+21,5.71e+18,-24.485,-80.92699999999999,0.89231,-2.08e+21,6.69e+18,-24.76,-85.492,0.9432,4.1584,1,735000.0,2011.4,35.21363372331802,-24.6225,-83.20949999999999,6.2e+18,4.19e+21,True,3.791241962268937,3.791241962268937,False,False,True,False,False,True,True,False
864,2011,5,15,21,46,23.9,264,5.35e+20,1.81e+18,-24.829,-90.917,0.52763,-8.62e+20,2.81e+18,-24.087,-92.732,0.6786800000000001,1.8115,1,735000.0,2011.4,21.49418526020468,-24.458,-91.8245,2.31e+18,1.397e+21,False,-24.18565554297756,-24.18565554297756,False,False,True,False,False,True,True,False
867,2011,5,18,21,46,24.2,265,3.94e+21,1.16e+19,-23.769,-80.426,1.2434,-2.95e+21,1.15e+19,-24.77,-85.738,1.3166,4.9446,1,735000.0,2011.4,48.062459362791664,-24.2695,-83.082,1.155e+19,6.89e+21,True,11.679109201599852,11.679109201599852,False,False,True,False,False,True,True,False
865,2011,5,16,21,46,24.0,266,8.7e+20,2.82e+18,-24.615,-90.169,0.72377,-1.17e+21,4.09e+18,-24.453000000000003,-93.318,0.76307,2.8691,1,735000.0,2011.4,26.28687885618984,-24.534,-91.7435,3.455e+18,2.04e+21,False,-3.2366616719408507,-3.2366616719408507,False,False,True,False,False,True,True,False
867,2011,5,18,21,46,24.2,271,2.98e+21,5.03e+18,-15.47,-164.74,0.7358600000000001,-2.41e+21,1.17e+19,-19.494,-171.84,2.0427,7.8786,1,735000.0,2011.4,40.90232267243512,-17.482,-168.29000000000002,8.365e+18,5.39e+21,True,30.71904103514509,30.71904103514509,False,False,True,False,False,True,True,False
875,2011,5,26,21,46,25.0,273,2.13e+21,6.98e+18,-15.246,116.3,1.2715,-2.26e+21,5.7e+18,-16.066,112.95,0.9218,3.3275,1,735000.0,2011.4,35.60898762952971,-15.656,114.625,6.34e+18,4.39e+21,True,14.2629037807501,14.2629037807501,False,False,True,False,False,True,True,False
879,2011,5,30,21,46,25.3,274,3.16e+21,1.17e+19,19.798,128.52,1.4493,-5.64e+21,1.77e+19,21.203000000000003,132.46,1.4869,3.9472,-1,735000.0,2011.4,54.22176684690384,20.5005,130.49,1.47e+19,8.8e+21,True,20.84231250074596,-159.15768749925405,True,False,False,False,True,False,True,False
877,2011,5,28,21,46,25.2,276,1.02e+22,2.27e+19,-20.586,41.083,1.8225,-1.24e+22,2.2e+19,-20.777,37.599,1.9545,3.2646,1,735000.0,2011.4,66.85805860178712,-20.6815,39.341,2.235e+19,2.26e+22,True,3.353595939717686,3.353595939717686,False,False,True,False,False,True,True,False
878,2011,5,29,21,46,25.2,277,3.04e+21,8.08e+18,-18.693,25.515,1.8828,-6.8e+21,1.3e+19,-18.099,24.869,1.2648,0.8531799999999999,1,735000.0,2011.4,45.91296113299599,-18.396,25.192,1.054e+19,9.84e+21,True,-44.0987066301342,-44.0987066301342,False,False,True,False,False,True,True,False
878,2011,5,29,21,46,25.2,278,2.21e+21,8.8e+18,15.929,38.188,1.0495,-1.07e+21,3.63e+18,15.681,40.551,0.7194699999999999,2.2876,-1,735000.0,2011.4,35.25620512760839,15.805,39.3695,6.215e+18,3.28e+21,True,-6.224928114099543,173.77507188590045,True,False,False,False,True,False,True,False
879,2011,5,30,21,46,25.3,282,3.76e+21,5.94e+18,-20.339,20.877,0.86335,-2.47e+21,1.12e+19,-23.544,13.565,1.3564,7.5,1,735000.0,2011.4,41.400483088968905,-21.9415,17.221,8.57e+18,6.23e+21,True,25.29304224898847,25.29304224898847,False,False,True,False,False,True,True,False
881,2011,6,1,21,46,25.5,284,1.99e+21,7.46e+18,9.9569,-10.32,0.98414,-6.28e+20,1.69e+18,9.3494,-8.4298,0.43815,1.9596,-1,735000.0,2011.4,30.24896692450835,9.65315,-9.3749,4.575e+18,2.618e+21,False,-18.05651608530212,161.94348391469788,True,False,False,False,True,False,True,False
881,2011,6,1,21,46,25.5,285,1.47e+21,6.61e+18,20.541,4.1863,1.0678,-8.84e+20,2.98e+18,18.566,8.156,0.6352399999999999,4.2299,-1,735000.0,2011.4,30.967725134404045,19.5535,6.171150000000001,4.795e+18,2.354e+21,False,-27.83256986096672,152.16743013903329,True,False,False,False,True,False,True,False
879,2011,5,30,21,46,25.3,288,5.29e+21,2.43e+19,19.265,16.569000000000003,1.8066,-6.44e+21,1.78e+19,17.679000000000002,22.845,2.099,6.1598,-1,735000.0,2011.4,64.88451279003334,18.472,19.707,2.105e+19,1.173e+22,True,-14.919071224127434,165.08092877587256,True,False,False,False,True,False,True,False
882,2011,6,2,21,46,25.6,289,4.02e+21,2e+19,10.685,-27.967,1.5829,-3.69e+21,9.91e+18,9.0852,-21.119,1.1942,6.9335,-1,735000.0,2011.4,54.69003565550127,9.8851,-24.543,1.4955e+19,7.71e+21,True,-13.340484345207884,166.65951565479213,True,False,False,False,True,False,True,False
898,2011,6,18,21,46,26.4,290,1.18e+22,4.66e+19,-14.746,-110.43,2.762,-7.08e+21,2.35e+19,-15.863,-116.31,1.7194,5.7785,1,735000.0,2011.5,83.72574275573791,-15.3045,-113.37,3.505e+19,1.888e+22,True,11.141831191179664,11.141831191179664,False,False,True,False,False,True,True,False
895,2011,6,15,21,46,26.3,292,2.04e+22,5.69e+19,16.514,164.56,3.2277,-1.71e+22,5e+19,15.064,170.73,3.3211,6.1113,-1,735000.0,2011.5,103.39245620450266,15.789,167.64499999999998,5.345e+19,3.75e+22,True,-13.724271455614184,166.2757285443858,True,False,False,False,True,False,True,False
898,2011,6,18,21,46,26.4,293,3.21e+21,1.71e+19,-18.435,133.3,1.8546,-3.89e+21,1.63e+19,-17.1,128.51,1.5164,4.7558,1,735000.0,2011.5,57.79273310719955,-17.7675,130.905,1.67e+19,7.1e+21,True,-16.31290548646534,-16.31290548646534,False,False,True,False,False,True,True,False
901,2011,6,21,21,46,26.6,294,1.04e+21,3.98e+18,17.122,145.38,0.7469399999999999,-1.23e+21,4.43e+18,16.822,148.14,0.8828,2.6532,-1,735000.0,2011.5,29.0,16.972,146.76,4.205e+18,2.27e+21,False,-6.483572477490648,173.51642752250933,True,False,False,False,True,False,True,False
903,2011,6,23,21,46,26.6,295,2.38e+21,7.64e+18,-19.142,118.96,1.055,-1.88e+21,6.93e+18,-19.322,114.47,1.0152,4.2344,1,735000.0,2011.5,38.17066936798463,-19.232,116.715,7.285e+18,4.26e+21,True,2.431237909595609,2.431237909595609,False,False,True,False,False,True,True,False
905,2011,6,25,21,46,26.7,297,2.21e+21,6.82e+18,18.91,109.62,1.0469,-2.24e+21,8.06e+18,19.223,112.92,1.1663,3.1358,-1,735000.0,2011.5,38.57460304397182,19.0665,111.27,7.44e+18,4.45e+21,True,5.730668213264999,-174.269331786735,True,False,False,False,True,False,True,False
917,2011,7,7,21,46,26.8,300,4.23e+21,1.78e+19,16.628,-11.355,1.6569999999999998,-8.67e+21,3.21e+19,17.182000000000002,-5.3026,2.1169,5.817,-1,735000.0,2011.5,70.63993204979744,16.905,-8.328800000000001,2.495e+19,1.29e+22,True,5.464736747915909,-174.5352632520841,True,False,False,False,True,False,True,False
910,2011,6,30,21,46,26.8,301,2.73e+21,8.13e+18,18.032,55.128,1.0608,-3.47e+21,1.01e+19,16.032,58.057,1.1422,3.4415,-1,735000.0,2011.5,42.69660408041839,17.032,56.5925,9.115e+18,6.2e+21,True,-35.53247234321629,144.46752765678372,True,False,False,False,True,False,True,False
